contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250512C00542000,2025-05-08 14:19:12+00:00,542.0,22.02,22.31,22.45,2.58,13.271605,3.0,46,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00543000,2025-05-07 19:42:36+00:00,543.0,20.45,21.25,21.42,0.0,0.0,3.0,59,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00544000,2025-05-08 15:03:20+00:00,544.0,19.29,20.36,20.51,2.5800018,15.439868,12.0,88,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00545000,2025-05-08 14:11:13+00:00,545.0,19.37,19.44,19.57,4.2700005,28.278149,16.0,207,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00546000,2025-05-08 15:06:54+00:00,546.0,18.22,18.5,18.65,3.3199997,22.281878,3.0,171,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00547000,2025-05-08 14:25:33+00:00,547.0,17.11,17.53,17.66,3.4100008,24.890518,3.0,175,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00548000,2025-05-08 15:09:21+00:00,548.0,16.71,16.7,16.83,3.8099995,29.603724,5.0,185,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00549000,2025-05-08 13:39:32+00:00,549.0,16.5,15.74,15.87,2.4499998,17.437721,3.0,90,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00550000,2025-05-08 13:58:17+00:00,550.0,15.83,14.91,15.03,2.6499996,20.106218,1010.0,469,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00551000,2025-05-08 14:24:51+00:00,551.0,14.26,14.04,14.15,0.6300001,4.6221576,14.0,124,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00552000,2025-05-08 14:43:43+00:00,552.0,13.31,13.17,13.28,1.4200001,11.942809,75.0,64,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00553000,2025-05-08 13:46:08+00:00,553.0,13.04,12.15,12.24,2.4899998,23.601892,55.0,222,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00554000,2025-05-08 14:29:54+00:00,554.0,12.26,11.34,11.42,1.8600006,17.884623,8.0,132,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00555000,2025-05-08 14:54:49+00:00,555.0,10.0,10.76,10.85,0.19999981,2.0408144,28.0,832,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00556000,2025-05-08 15:02:48+00:00,556.0,9.22,9.95,10.06,0.3600006,4.0632124,133.0,247,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00557000,2025-05-08 15:00:45+00:00,557.0,8.85,9.13,9.22,0.6000004,7.272732,54.0,497,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00558000,2025-05-08 14:32:12+00:00,558.0,9.09,8.48,8.55,1.8500004,25.552492,59.0,625,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00559000,2025-05-08 15:07:50+00:00,559.0,7.72,7.78,7.84,1.0899997,16.440418,83.0,749,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00560000,2025-05-08 15:05:09+00:00,560.0,6.42,7.06,7.1,0.52,8.81356,932.0,924,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00561000,2025-05-08 15:06:46+00:00,561.0,6.22,6.46,6.49,0.62999964,11.270118,601.0,697,1.0000000000000003e-05,True,REGULAR,USD
SPY250512C00562000,2025-05-08 15:09:30+00:00,562.0,5.84,5.84,5.88,0.77,15.187376,2665.0,2176,0.07569283691406252,True,REGULAR,USD
SPY250512C00563000,2025-05-08 15:09:07+00:00,563.0,5.29,5.24,5.28,0.73,16.008772,1856.0,1135,0.08875422973632813,True,REGULAR,USD
SPY250512C00564000,2025-05-08 15:09:06+00:00,564.0,4.7,4.69,4.73,0.6699996,16.6253,2959.0,1384,0.09778734252929688,True,REGULAR,USD
SPY250512C00565000,2025-05-08 15:09:40+00:00,565.0,4.18,4.18,4.2,0.6799998,19.428568,11523.0,2665,0.10376872802734374,True,REGULAR,USD
SPY250512C00566000,2025-05-08 15:09:41+00:00,566.0,3.7,3.69,3.71,0.60000014,19.354845,3020.0,960,0.10859045715332032,True,REGULAR,USD
SPY250512C00567000,2025-05-08 15:08:36+00:00,567.0,3.18,3.22,3.24,0.58000016,22.3077,1856.0,1237,0.11182528808593749,True,REGULAR,USD
SPY250512C00568000,2025-05-08 15:07:55+00:00,568.0,2.75,2.8,2.82,0.49,21.681416,2382.0,661,0.11481598083496095,False,REGULAR,USD
SPY250512C00569000,2025-05-08 15:07:56+00:00,569.0,2.38,2.38,2.41,0.4000001,20.202024,1880.0,802,0.11628080993652344,False,REGULAR,USD
SPY250512C00570000,2025-05-08 15:09:47+00:00,570.0,2.1,2.08,2.1,0.3399999,19.318178,12568.0,5798,0.11975977905273436,False,REGULAR,USD
SPY250512C00571000,2025-05-08 15:07:30+00:00,571.0,1.7,1.78,1.81,0.23000002,15.646259,786.0,2152,0.12232322998046877,False,REGULAR,USD
SPY250512C00572000,2025-05-08 15:08:36+00:00,572.0,1.47,1.47,1.49,0.21000004,16.66667,1410.0,1106,0.12195702270507813,False,REGULAR,USD
SPY250512C00573000,2025-05-08 15:08:32+00:00,573.0,1.24,1.25,1.27,0.24000001,24.0,601.0,1365,0.12421530090332032,False,REGULAR,USD
SPY250512C00574000,2025-05-08 15:09:23+00:00,574.0,1.04,1.03,1.04,0.23999995,29.999992,2240.0,1430,0.12439840454101564,False,REGULAR,USD
SPY250512C00575000,2025-05-08 15:08:05+00:00,575.0,0.85,0.85,0.86,0.15000004,21.428577,1992.0,4218,0.12549702636718751,False,REGULAR,USD
SPY250512C00580000,2025-05-08 15:09:59+00:00,580.0,0.29,0.28,0.29,0.06999999,33.33333,1998.0,4620,0.1289149609375,False,REGULAR,USD
SPY250512C00585000,2025-05-08 15:03:07+00:00,585.0,0.09,0.08,0.09,0.010000005,12.500007,372.0,3899,0.1333094482421875,False,REGULAR,USD
SPY250512C00590000,2025-05-08 14:54:08+00:00,590.0,0.05,0.04,0.05,0.010000002,25.000004,1100.0,3095,0.15039912109375003,False,REGULAR,USD
SPY250512C00595000,2025-05-08 15:06:35+00:00,595.0,0.02,0.02,0.03,0.0,0.0,129.0,1382,0.16797707031250003,False,REGULAR,USD
SPY250512C00600000,2025-05-08 15:01:33+00:00,600.0,0.02,0.01,0.02,0.0,0.0,905.0,3704,0.18360191406249998,False,REGULAR,USD
SPY250512C00605000,2025-05-08 15:01:40+00:00,605.0,0.02,0.01,0.02,0.0,0.0,433.0,650,0.20899228515624996,False,REGULAR,USD
SPY250512C00610000,2025-05-08 15:09:02+00:00,610.0,0.02,0.02,0.03,0.0,0.0,424.0,415,0.242195078125,False,REGULAR,USD
SPY250512C00615000,2025-05-08 15:05:52+00:00,615.0,0.02,0.02,0.03,0.0,0.0,1310.0,109,0.26758544921875,False,REGULAR,USD
SPY250512C00620000,2025-05-08 15:04:40+00:00,620.0,0.02,0.01,0.02,0.01,100.0,725.0,624,0.27930408203124996,False,REGULAR,USD
SPY250512C00625000,2025-05-06 13:46:14+00:00,625.0,0.02,0.01,0.02,0.0,0.0,1.0,292,0.3007882421875,False,REGULAR,USD
SPY250512C00630000,2025-05-07 17:18:11+00:00,630.0,0.01,0.01,0.02,0.0,0.0,29.0,156,0.3242255078124999,False,REGULAR,USD
SPY250512C00635000,2025-05-08 15:00:43+00:00,635.0,0.01,0.01,0.02,0.0,0.0,10.0,423,0.34570966796874997,False,REGULAR,USD
SPY250512C00640000,2025-05-06 19:23:11+00:00,640.0,0.01,0.01,0.02,0.0,0.0,41.0,44,0.367193828125,False,REGULAR,USD
SPY250512C00650000,2025-05-05 19:01:03+00:00,650.0,0.01,0.01,0.02,0.0,0.0,500.0,642,0.4101621484375,False,REGULAR,USD
